uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"f6f94d6a-ccc4-4ad3-951f-62518aae3602",56252,"Payload delivery","filename","f.x86","",0,1623142507,"","","","",""
"076484d3-3a79-4000-892d-ed982cd4e49d",56252,"Payload delivery","md5","26495aa311e8819d637d97b4ce94cb8d","",1,1623142507,"","","","",""
"5a5f290b-58c4-4639-a0f1-f9813afc10e0",56252,"Payload delivery","sha1","ab9c202f1be6f379bdfc8a2dbdc7de85892a588e","",1,1623142507,"","","","",""
"70a977c9-7edb-43b7-8015-7d6e7d898293",56252,"Payload delivery","sha256","140e887abb12fe9f9ea05509254e692c61926e72ce5900427a017f8dda05407e","",1,1623142507,"","","","",""
"efffede1-fa1f-46fe-a3e4-aabc0cc63167",56252,"Payload delivery","mime-type","ELF 32-bit LSB executable, Intel 80386, version 1 (GNU/Linux), statically linked, no section header","",0,1623142507,"","","","",""
"1f2bf6fc-1cc6-4589-b1a8-ea1ef670a0b8",56252,"Network activity","url","http://185.172.110.204/bins/f.x86","",1,1623142507,"","","","",""
"89a83107-b62a-4be1-918a-194b650b49c3",56252,"Network activity","ip-dst","185.172.110.204","",1,1623142507,"","","","",""
"ddd0b4fd-ef85-48ca-8c8d-a86c7d11138f",56252,"External analysis","link","https://www.virustotal.com/gui/file/140e887abb12fe9f9ea05509254e692c61926e72ce5900427a017f8dda05407e/detection","",0,1623142507,"permalink","","7522843c-6647-48ed-b60d-7f321a3f8aba","virustotal-report","misc"
"ecc01704-6d49-4479-8b04-d31ac33c9337",56252,"Other","datetime","2021-06-08T07:32:40.000000+0000","",0,1623142507,"last-submission","","7522843c-6647-48ed-b60d-7f321a3f8aba","virustotal-report","misc"
"c07d4c1c-9980-459c-9a35-a22e95af4a0b",56252,"Other","text","21/61","",0,1623142507,"detection-ratio","","7522843c-6647-48ed-b60d-7f321a3f8aba","virustotal-report","misc"

