uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"5ec0ec0a-a364-4048-ad9d-0a8bc0a80102",5771,"Payload delivery","filename","xd.sh4","",0,1589701642,"","","","",""
"5ec0ec0a-dea0-4541-a17a-0a8bc0a80102",5771,"Payload delivery","md5","c5502b8a5ddfdf1ff994f3b45ec762f3","",1,1589701642,"","","","",""
"5ec0ec0a-cee4-4d09-a904-0a8bc0a80102",5771,"Payload delivery","sha1","a3f072c2d1d3841d48ec96b584dbb96a013e1c8f","",1,1589701642,"","","","",""
"5ec0ec0a-d580-4cad-a383-0a8bc0a80102",5771,"Payload delivery","sha256","2814ce927c30b36414e257cc8b327acb12df76062d653527afacf0c4f0ed1f48","",1,1589701642,"","","","",""
"5ec0ec0a-1228-4956-b8c6-0a8bc0a80102",5771,"Payload delivery","mime-type","ELF 32-bit LSB executable, Renesas SH, version 1 (SYSV), statically linked, stripped","",0,1589701642,"","","","",""
"5ec0ec0a-349c-4c17-8cbe-0a8bc0a80102",5771,"Network activity","url","http://51.68.197.96/d/xd.sh4","",1,1589701642,"","","","",""
"5ec0ec0a-beec-41e7-9fb9-0a8bc0a80102",5771,"Network activity","ip-dst","51.68.197.96","",1,1589701642,"","","","",""
"797a6e23-61a8-4a11-8a9e-e034b9ffd3c0",5771,"External analysis","link","https://www.virustotal.com/gui/file/2814ce927c30b36414e257cc8b327acb12df76062d653527afacf0c4f0ed1f48/detection","",0,1589701642,"permalink","","339976de-8580-47f5-ae7f-e89dd692880b","virustotal-report","misc"
"aff2a62a-7da0-4a87-b990-83c75a6d8272",5771,"Other","datetime","2020-05-17T06:06:45.000000+0000","",0,1589701642,"last-submission","","339976de-8580-47f5-ae7f-e89dd692880b","virustotal-report","misc"
"5dd35689-2747-482c-8e92-8e487f2cfc5b",5771,"Other","text","37/60","",0,1589701642,"detection-ratio","","339976de-8580-47f5-ae7f-e89dd692880b","virustotal-report","misc"

