uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"5eb91de7-f298-4945-947a-12a7c0a80102",4437,"Payload delivery","filename","vcimanagement.mpsl","",0,1589190119,"","","","",""
"5eb91de7-5fc0-44ef-b384-12a7c0a80102",4437,"Payload delivery","md5","6ce282e73be8b7b1f6840afc5e060537","",1,1589190119,"","","","",""
"5eb91de7-683c-4be3-9a50-12a7c0a80102",4437,"Payload delivery","sha1","4d9f49f138f2a02f4573397a0a4d1a24ba396154","",1,1589190119,"","","","",""
"5eb91de7-2f2c-4c8b-bdc5-12a7c0a80102",4437,"Payload delivery","sha256","638a0d6f9090136ae4d74f5edbe6e86a16964a0a28b47f40a052a64398b22479","",1,1589190119,"","","","",""
"5eb91de7-dfac-487d-82aa-12a7c0a80102",4437,"Payload delivery","mime-type","ELF 32-bit LSB executable, MIPS, MIPS-I version 1 (SYSV), statically linked, stripped","",0,1589190119,"","","","",""
"5eb91de7-5af8-4c1b-b66f-12a7c0a80102",4437,"Network activity","url","http://45.95.168.131/bins/vcimanagement.mpsl","",1,1589190119,"","","","",""
"5eb91de7-63d8-44ae-add7-12a7c0a80102",4437,"Network activity","ip-dst","45.95.168.131","",1,1589190119,"","","","",""
"5ebc4194-8ff0-463b-b83d-249ec0a80102",4437,"Payload delivery","filename","arm7","",0,1589395860,"","","","",""
"5ebc4194-a52c-4963-a228-249ec0a80102",4437,"Payload delivery","md5","cda6b1f77a9cc278a0f32979a4e41e3b","",1,1589395860,"","","","",""
"5ebc4194-7cbc-454e-b158-249ec0a80102",4437,"Payload delivery","sha1","8e0ecd21e887baf086072556dbb2eebbb65fbb1c","",1,1589395860,"","","","",""
"5ebc4194-c858-43d1-b220-249ec0a80102",4437,"Payload delivery","sha256","a4377fb86fc8514736e22ae86099cb00844b0429ee43c763f7872a9f215ec2b7","",1,1589395860,"","","","",""
"5ebc4195-aa28-4590-b50f-249ec0a80102",4437,"Payload delivery","mime-type","ELF 32-bit LSB executable, ARM, EABI4 version 1 (SYSV), statically linked, stripped","",0,1589395861,"","","","",""
"5ebc4195-3714-420f-8048-249ec0a80102",4437,"Network activity","url","http://185.172.110.224/uc/arm7","",1,1589395861,"","","","",""
"5ebc4195-779c-4de2-98a5-249ec0a80102",4437,"Network activity","ip-dst","185.172.110.224","",1,1589395861,"","","","",""
"5ebc4195-f5b4-43fc-9221-249ec0a80102",4437,"Network activity","url","http://185.172.110.224/aq/rxrg","",1,1589395861,"","","","",""
"04217b49-28a6-4fdf-89dd-ace81eb93066",4437,"External analysis","link","https://www.virustotal.com/gui/file/638a0d6f9090136ae4d74f5edbe6e86a16964a0a28b47f40a052a64398b22479/detection","",0,1589190120,"permalink","","f5122c7a-a220-4398-ab99-5922ad57331a","virustotal-report","misc"
"0ee0a3da-6784-414a-b774-bade8754032a",4437,"Other","datetime","2020-05-11T07:37:55.000000+0000","",0,1589190120,"last-submission","","f5122c7a-a220-4398-ab99-5922ad57331a","virustotal-report","misc"
"bb4bacd3-102c-4c4f-8699-196b26fff0f6",4437,"Other","text","33/59","",0,1589190120,"detection-ratio","","f5122c7a-a220-4398-ab99-5922ad57331a","virustotal-report","misc"

